Processing 5 nonces with 1 workers...
[nonce 0]: /usr/local/bin/tig-runtime '{"algorithm_id":"","challenge_id":"c002","track_id":"n_nodes=600","block_id":"","player_id":""}' rand_hash 0 ./tig-algorithms/lib/vehicle_routing/amd64/fast_lane_v4.so --fuel 5000000000000 --output /tmp/tmpevfdmqjg
#processing: 1, #finished: 0, #invalid: 0, elapsed: 320.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 320.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 321.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 321.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 322.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 322.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 323.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 323.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 324.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 324.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 325.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 325.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 326.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 326.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 327.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 327.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 328.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 328.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 329.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 329.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 330.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 330.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 331.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 331.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 332.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 332.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 333.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 333.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 334.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 334.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 335.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 335.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 336.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 336.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 337.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 337.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 338.11s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 338.61s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 339.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 339.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 340.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 340.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 341.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 341.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 342.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 342.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 343.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 343.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 344.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 344.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 345.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 345.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 346.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 346.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 347.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 347.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 348.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 348.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 349.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 349.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 350.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 350.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 351.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 351.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 352.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 352.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 353.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 353.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 354.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 354.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 355.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 355.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 356.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 356.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 357.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 357.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 358.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 358.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 359.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 359.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 360.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 360.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 361.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 361.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 362.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 362.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 363.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 363.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 364.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 364.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 365.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 365.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 366.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 366.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 367.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 367.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 368.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 368.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 369.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 369.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 370.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 370.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 371.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 371.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 372.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 372.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 373.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 373.62s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 374.12s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 374.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 375.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 375.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 376.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 376.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 377.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 377.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 378.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 378.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 379.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 379.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 380.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 380.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 381.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 381.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 382.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 382.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 383.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 383.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 384.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 384.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 385.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 385.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 386.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 386.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 387.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 387.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 388.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 388.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 389.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 389.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 390.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 390.63s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 391.13s, avg_quality: 0       
#processing: 1, #finished: 0, #invalid: 0, elapsed: 391.63s, avg_quality: 0       
